time,x,y,z,phi,theta,psi,v_x,v_y,v_z,phi_dot,theta_dot,psi_dot,a_x,a_y,a_z,Thrust,Thrust_Scale,p,q,r,dist_x,dist_y,dist_z,distance,q_w,q_x,q_y,q_z
1.0000000000000002,-8.499999992777038,0.9999999983936176,0.07398407836897179,2.2717845771757605e-10,1.0322366252356905e-9,-4.9121967028215903e-14,1.3955898542008862e-8,-3.0974982677840113e-9,0.09739378233180476,-2.2916373414820857e-10,-1.0207307755748056e-9,-2.1227270894362334e-17,1.0152494475041035e-8,-2.234398567576448e-9,0.035433297789666085,15.154632786330207,0.7831851569162898,-2.2916373414820855e-10,-1.0207307755748056e-9,-2.0995382851022385e-17,-7.222961784236759e-9,1.6063823604639538e-9,1.4260159216310282,1.4260159216310282,1.0,1.135892288588007e-10,5.161183126178425e-10,-2.4561042139589082e-14
1.0500000000000003,-8.499999992066867,0.9999999982360203,0.07889783212460119,2.1579130031038602e-10,9.814925590605506e-10,-4.3736926972623954e-14,1.4450952276168726e-8,-3.2063953022326177e-9,0.09915636789337119,-2.2632256232417812e-10,-1.0090318714206265e-9,-2.1316742426275903e-17,9.653048145200837e-9,-2.1223225708464848e-9,0.035070124668575176,15.154073201905064,0.783156237824551,-2.263225623241781e-10,-1.0090318714206265e-9,-2.1099002126687423e-17,-7.933133261417424e-9,1.7639797400548218e-9,1.4211021678753988,1.4211021678753988,1.0,1.0789565015520374e-10,4.907462795302729e-10,-2.1868516435700867e-14
1.1000000000000003,-8.499999991332563,0.9999999980731172,0.08389926119191804,2.0454620413651694e-10,9.313339832489879e-10,-3.8691505997730924e-14,1.4921191276622283e-8,-3.3097268169085975e-9,0.10090079479930238,-2.2348128478437428e-10,-9.9731116103066e-10,-2.13859110502009e-17,9.159396799287184e-9,-2.0116519757379295e-9,0.034706951564697164,15.153513617506439,0.7831273187341828,-2.2348128478437425e-10,-9.9731116103066e-10,-2.1181914837869098e-17,-8.667436546261342e-9,1.926882764458071e-9,1.416100738808082,1.416100738808082,1.0,1.0227310206826748e-10,4.65666991624492e-10,-1.9345800624073226e-14
1.1500000000000004,-8.499999990575361,0.999999997905185,0.08898745763816143,1.9344317242165558e-10,8.81761994953885e-10,-3.3975425725498494e-14,1.5366904254200626e-8,-3.407562759031676e-9,0.10262706305043377,-2.2063998393882947e-10,-9.855683707691124e-10,-2.1437780554453595e-17,8.671550589172142e-9,-1.9023866591940565e-9,0.03434377847699821,15.152954033132744,0.783098399645103,-2.2063998393882944e-10,-9.855683707691124e-10,-2.1247129082173574e-17,-9.424638847121969e-9,2.0948149881405698e-9,1.4110125423618385,1.4110125423618385,1.0,9.672158621083527e-11,4.4088099747694087e-10,-1.6987755505458655e-14
1.2000000000000004,-8.49999998979648,0.9999999977324966,0.09416151353061109,1.824822065808234e-10,8.327777145639327e-10,-2.957853306730867e-14,1.578838052703545e-8,-3.499973092494151e-9,0.10433517264755192,-2.1779864979980763e-10,-9.738028448251715e-10,-2.14751241725877e-17,8.189519893634789e-9,-1.7945264803474864e-9,0.033980605404551056,15.15239444878255,0.7830694805572377,-2.177986497998076e-10,-9.738028448251715e-10,-2.1297422480689318e-17,-1.0203519806850636e-8,2.2675034072605627e-9,1.405838486469389,1.405838486469389,1.0,9.124110329041785e-11,4.16388857281965e-10,-1.4789304525433073e-14
1.2500000000000004,-8.499999988997121,0.9999999975553215,0.09942052093658486,1.716633094472662e-10,7.843822985820239e-10,-2.5490802495797673e-14,1.6185910027333622e-8,-3.587027795851732e-9,0.10602512359139914,-2.14957235629116e-10,-9.620137944516034e-10,-2.1500503512868057e-17,7.71331544496018e-9,-1.6880713122751288e-9,0.03361743234651904,15.15183486445457,0.7830405614705204,-2.1495723562911598e-10,-9.620137944516034e-10,-2.1335361041178573e-17,-1.100287860822391e-8,2.4446784596676707e-9,1.4005794790634152,1.4005794790634152,1.0,8.58316547236381e-11,3.9219114929101085e-10,-1.2745434910314147e-14
1.3000000000000005,-8.49999998817848,0.9999999973739259,0.10476357192343679,1.6098648649992395e-10,7.36576943539182e-10,-2.1702337037691333e-14,1.655978331319667e-8,-3.668796861634901e-9,0.10769691588267771,-2.1211568233225693e-10,-9.502004072609083e-10,-2.1515941063438568e-17,7.242948367360376e-9,-1.5830210540656203e-9,0.033254259302136546,15.151275280147617,0.7830116423848897,-2.121156823322569e-10,-9.502004072609083e-10,-2.136297163840284e-17,-1.1821519763088872e-8,2.6260741359251938e-9,1.3952364280765632,1.3952364280765632,1.0,8.049324324996597e-11,3.682884717695901e-10,-1.0851198163579211e-14
1.3500000000000005,-8.499999987341727,0.9999999971885721,0.11018975855855505,1.5045174622049491e-10,6.89362886007954e-10,-1.820336872179301e-14,1.6910291582152993e-8,-3.7453502962337166e-9,0.1093505495220533,-2.0927392889757959e-10,-9.383618939923388e-10,-2.1523400797478422e-17,6.778430177033434e-9,-1.4793756343254903e-9,0.03289108627070547,15.15071569586062,0.7829827233002904,-2.0927392889757956e-10,-9.383618939923388e-10,-2.1382222611940505e-17,-1.265827265228836e-8,2.811427868287808e-9,1.389810241441445,1.389810241441445,1.0,7.52258731102506e-11,3.4468144300397634e-10,-9.101710289859e-15
1.4000000000000006,-8.499999986488026,0.9999999969995195,0.11569817290936034,1.400591000828609e-10,6.427414009711314e-10,-1.498425879659267e-14,1.723772668492553e-8,-3.816758120032492e-9,0.11098602451015788,-2.064319166462148e-10,-9.264975074842732e-10,-2.152455671821762e-17,6.319772766051057e-9,-1.3771350110697215e-9,0.032527913251581,15.150156111592588,0.7829538042166712,-2.0643191664621477e-10,-9.264975074842732e-10,-2.1394792311090358e-17,-1.3511973762092566e-8,3.000480530701566e-9,1.3843018270906398,1.3843018270906398,1.0,7.002955004143286e-11,3.2137070048556517e-10,-7.492151903741886e-15
1.4500000000000006,-8.499999985618524,0.9999999968070232,0.1212879070433041,1.2980856239812004e-10,5.967137995477308e-10,-1.2035497840560193e-14,1.7542381138811486e-8,-3.883090367633837e-9,0.11260334084759276,-2.0358959077073686e-10,-9.146065494566198e-10,-2.152081157409344e-17,5.8669883799303155e-9,-1.276299170192653e-9,0.0321647402441787,15.149596527342615,0.7829248851339852,-2.0358959077073686e-10,-9.146065494566198e-10,-2.140208781274857e-17,-1.4381475565983237e-8,3.1929767718708035e-9,1.3787120929566958,1.3787120929566958,1.0,6.490428119906182e-11,2.98356899773865e-10,-6.017768284920217e-15
1.5000000000000007,-8.499999984734352,0.9999999966113355,0.1269580530278672,1.1970015011140464e-10,5.51281426510394e-10,-9.347705829596429e-15,1.7824548140340406e-8,-3.944417088121234e-9,0.11420249853493082,-2.0074690071434325e-10,-9.026883720424647e-10,-2.1513324503623613e-17,5.420089593159565e-9,-1.1768681234651735e-9,0.031801567247947915,15.149036943109857,0.7828959660521889,-2.0074690071434325e-10,-9.026883720424647e-10,-2.140527256998631e-17,-1.5265648301010515e-8,3.3886644601466287e-9,1.3730419469721329,1.373041946972133,1.0,5.985007505570361e-11,2.7564071325519673e-10,-4.6738694119155914e-15
1.5500000000000007,-8.499999983836625,0.9999999964127049,0.13270770293055842,1.0973388259181712e-10,5.064456577807639e-10,-6.911632193537123e-15,1.8084521577137706e-8,-4.000808345312306e-9,0.11578349757271873,-1.9790380007762788e-10,-8.907423771495145e-10,-2.1503307089933533e-17,4.9790892845132655e-9,-1.0788419064647064e-9,0.0314383942623877,15.14847735889354,0.7828670469712423,-1.9790380007762788e-10,-8.907423771495145e-10,-2.1405562470499853e-17,-1.6163374638722416e-8,3.5872951276161302e-9,1.3672922970694417,1.3672922970694417,1.0,5.486694129590943e-11,2.5322282889038174e-10,-3.455829990330649e-15
1.6000000000000008,-8.499999982926447,0.9999999962113764,0.13853594881891337,9.990978143116698e-11,4.6220789797690105e-10,-4.718155859076829e-15,1.8322596038922555e-8,-4.052334218008264e-9,0.1173463379614789,-1.950602463503894e-10,-8.78768015011776e-10,-2.1491516201701526e-17,4.544000612883873e-9,-9.822205765921706e-10,0.03107522128703266,15.14791777469295,0.7828381278911084,-1.950602463503894e-10,-8.78768015011776e-10,-2.1403718681392997e-17,-1.7073553237878514e-8,3.788623637035471e-9,1.3614640511810867,1.3614640511810867,1.0,4.995489071558403e-11,2.311039489884504e-10,-2.3590894743109303e-15
1.6500000000000008,-8.499999982004905,0.9999999960075913,0.14444188276049313,9.022787025734564e-11,4.1856957803905e-10,-2.75828528852992e-15,1.8539066827628222e-8,-4.0990648002234546e-9,0.11889101970171133,-1.922162005994731e-10,-8.667647825084072e-10,-2.1478741905186907e-17,4.1148369938893125e-9,-8.870042112332839e-10,0.030712048321451135,15.147358190507415,0.7828092088117526,-1.922162005994731e-10,-8.667647825084072e-10,-2.1400535564847103e-17,-1.7995095191736254e-8,3.9924087369414e-9,1.3555581172395068,1.355558117239507,1.0,4.511393512867311e-11,2.0928478901952494e-10,-1.3791520859253553e-15
1.7000000000000008,-8.499999981073072,0.9999999958015879,0.1504245968228833,8.068817456307358e-11,3.755321529393682e-10,-1.0231585230688055e-15,1.873422996665676e-8,-4.141070201395e-9,0.12041754279389491,-1.893716271638125e-10,-8.547322214851105e-10,-2.146556612925367e-17,3.691612077311003e-9,-7.93192906071388e-10,0.030348875365234562,15.146798606336311,0.7827802897331426,-1.893716271638125e-10,-8.547322214851105e-10,-2.1396599346561795e-17,-1.892692758076464e-8,4.1984120624505294e-9,1.3495754031771168,1.349575403177117,1.0,4.0344087281536887e-11,1.8776607646968408e-10,-5.115868367853803e-16
1.7500000000000009,-8.499999980132007,0.9999999955936006,0.1564831830736929,7.129072154939115e-11,3.330970994733671e-10,4.959567775343964e-16,1.8908382209281574e-8,-4.178420546573805e-9,0.12192590723848878,-1.8652649337321447e-10,-8.42669917160863e-10,-2.1452496898750062e-17,3.2743397253401065e-9,-7.007867735455763e-10,0.029985702418002802,15.146239022179051,0.782751370655248,-1.8652649337321447e-10,-8.42669917160863e-10,-2.13924223523277e-17,-1.986799347264423e-8,4.406399356504664e-9,1.3435168169263072,1.3435168169263074,1.0,3.5645360774695535e-11,1.6654854973668356e-10,2.4797245208405634e-16
1.800000000000001,-8.499999979182752,0.9999999953838605,0.16261673358055348,6.20355399823181e-11,2.9126591412798296e-10,1.807663295493372e-15,1.9061821046187702e-8,-4.211185976595656e-9,0.12341611303593408,-1.8368076929763748e-10,-8.305774966599029e-10,-2.1439838354060375e-17,2.8630339915818377e-9,-6.097859414386095e-10,0.02962252947941124,15.145679438035105,0.7827224515780415,-1.8368076929763748e-10,-8.305774966599029e-10,-2.1388313030557914e-17,-2.0817248369553454e-8,4.6161394706700776e-9,1.3373832664194465,1.3373832664194467,1.0,3.101776999115892e-11,1.456329570639915e-10,9.038271305371207e-16
1.850000000000001,-8.499999978226334,0.999999995172595,0.16882434041111818,5.292266006137155e-11,2.500401110202164e-10,2.920434014354592e-15,1.919484471217863e-8,-4.2394366482362294e-9,0.12488816018665479,-1.8083442752664536e-10,-8.184546276558412e-10,-2.1427880438649395e-17,2.457709100758045e-9,-5.201905515816977e-10,0.029259356549120596,15.14511985390395,0.7826935325014961,-1.8083442752664536e-10,-8.184546276558412e-10,-2.1384565642614308e-17,-2.177366553723914e-8,4.827405031271326e-9,1.3311756595888817,1.331175659588882,1.0,2.6461330030685593e-11,1.2502005551010823e-10,1.4602136989803466e-15
1.900000000000001,-8.49999997726377,0.9999999949600279,0.17510509563306104,4.3952113298546194e-11,2.0942121990091404e-10,3.842612176839709e-15,1.930775219207502e-8,-4.263242734340264e-9,0.1263420486910588,-1.7798744297318686e-10,-8.06301017120277e-10,-2.1416775969633025e-17,2.0583794290545713e-9,-4.3200075866240685e-10,0.028896183626830663,15.144560269785119,0.7826646134255875,-1.7798744297318686e-10,-8.06301017120277e-10,-2.138133733597582e-17,-2.273623067594599e-8,5.039972106324342e-9,1.324894904366939,1.3248949043669391,1.0,2.1976056649272897e-11,1.0471060995045706e-10,1.9213037872935582e-15
1.950000000000001,-8.499999976296053,0.99999999474638,0.18145809131407598,3.5123932406353716e-11,1.694107842189275e-10,4.582411241463305e-15,1.9400843225776595e-8,-4.282674423940567e-9,0.12777777854953906,-1.7513979270201853e-10,-7.941164101638439e-10,-2.140671703791572e-17,1.6650594850663783e-9,-3.4521672912186525e-10,0.02853301071223946,15.144000685678153,0.7826356943502921,-1.7513979270201853e-10,-7.941164101638439e-10,-2.1378824546802347e-17,-2.37039472494871e-8,5.253619983491831e-9,1.318541908685924,1.3185419086859242,1.0,1.7561966203176664e-11,8.470539210946378e-11,2.2912041331384187e-15
2.000000000000001,-8.499999975324172,0.9999999945318682,0.18788241952187631,2.643815119409766e-11,1.30010359240965e-10,5.147914843317178e-15,1.9474418312553186e-8,-4.2978019223545804e-9,0.12919534976247404,-1.722914557771064e-10,-7.819005889581494e-10,-2.1397595049497957e-17,1.2777638912942561e-9,-2.598386401331543e-10,0.028169837805075204,15.143441101582631,0.7826067752755881,-1.722914557771064e-10,-7.819005889581494e-10,-2.1376923043508328e-17,-2.4675827603459766e-8,5.468131836217083e-9,1.3121175804781238,1.312117580478124,1.0,1.3219075597048662e-11,6.500517962048254e-11,2.573956562350205e-15
2.0500000000000007,-8.499999974349091,0.9999999943167056,0.1943771723241939,1.789480447129017e-11,9.122151022394584e-11,5.547076751051416e-15,1.952877871453622e-8,-4.3086954512644204e-9,0.13059476233022915,-1.6944241312647137e-10,-7.696533717251584e-10,-2.138949482107465e-17,8.965073661616031e-10,-1.7586667865011386e-10,0.0278066649050821,15.142881517498159,0.7825778562014551,-1.6944241312647137e-10,-7.696533717251584e-10,-2.137572202447696e-17,-2.565090895245703e-8,5.683294390657068e-9,1.3056228276758062,1.3056228276758064,1.0,8.947402235644959e-12,4.5610755111972946e-11,2.7735379674279357e-15
2.1000000000000005,-8.499999973371768,0.9999999941011026,0.20094144178877854,9.493927957447119e-12,5.304581063612183e-11,5.787720821479963e-15,1.9564226459444463e-8,-4.315425248777444e-9,0.13197601625315702,-1.6659264742146044e-10,-7.573746117893636e-10,-2.1382296587649845e-17,5.213047065144577e-10,-9.330104051904156e-11,0.02744349201201146,15.142321933424352,0.7825489371278734,-1.6659264742146044e-10,-7.573746117893636e-10,-2.1375106127648717e-17,-2.6628232063785617e-8,5.898897370570921e-9,1.2990585582112215,1.2990585582112217,1.0,4.7469639787234825e-12,2.652290531806093e-11,2.8938602848367054e-15
2.1500000000000004,-8.499999972393136,0.9999999938852654,0.20757431998339743,1.235558197636889e-12,1.5484840424501733e-11,5.877540960598042e-15,1.9581064342552527e-8,-4.31806156947495e-9,0.13333911153159833,-1.6374214296864422e-10,-7.450641966761186e-10,-2.137581776808967e-17,1.521707705804221e-10,-1.214192964713092e-11,0.02708031912563591,15.141762349360858,0.7825200180548246,-1.6374214296864422e-10,-7.450641966761186e-10,-2.13748971979137e-17,-2.7606864350104843e-8,6.114734607542971e-9,1.2924256800166025,1.292425680016603,1.0,6.177790988184218e-13,7.742420212250868e-12,2.9387704755159156e-15
